id,category,issue,polarity,source,language,text,reference,group_id
02505,intrinsic,abstract logic gap,neg,augmented,taglish,sobrang abstract nung system modeling diagrams kaya nagsstruggle akong maintindihan kung paano nagiinteract yung iba't ibang modules sa isa't isa.,,2349
02506,intrinsic,abstract logic gap,neg,augmented,taglish,nagstruggle ako sa parsing trees and syntax analysis kasi yung connection sa pagitan ng grammar rules at yung actual code structure ay wala talagang sense,,2350
02507,intrinsic,abstract logic gap,neg,augmented,taglish,yung mathematical logic part ng lectures ay pure pain talaga kasi sobrang nakakaconfuse yung pagderive ng conclusion mula sa multiple premises,,2351
02508,intrinsic,abstract logic gap,neg,augmented,taglish,mahirap magdesign ng normalized database schema kasi nahihirapan akong iseparate yung attributes papunta sa logical tables nang hindi nagugulo yung relationships,,2352
02509,intrinsic,abstract logic gap,neg,augmented,taglish,madali naman magsulat ng basic loop pero yung pagdecompose ng malaking problem papunta sa recursive base cases and subproblems talagang di kayang i-wrap ng utak ko,,2353
02510,intrinsic,abstract logic gap,neg,augmented,taglish,Madali lang magets yung matrix transformations pag simpleng computation lang pero nagstruggle talaga ako pagdating sa geometric proofs at logical deductions,,2354
02511,intrinsic,abstract logic gap,neg,augmented,taglish,lala nung asynchronous deadlocks. Nagstruggle talaga akong intindihin yung logical flow kasi wala man lang binibigay na maayos na visual breakdown yung prof,,2355
02512,intrinsic,abstract logic gap,neg,augmented,taglish,medyo lutang ako sa cryptography kasi sobrang theoretical nung approach. Nagstruggle talaga akong ibridge o magets yung connection ng mathematical proofs sa totoong data protection sa coding,,2356
02513,intrinsic,abstract logic gap,neg,augmented,taglish,"kulang sa detalye yung recursion, di ko mavisualize yung process",,2357
02514,intrinsic,abstract logic gap,neg,augmented,taglish,sobrang confusing nung functions parang walang clear na explanation,,2358
02515,intrinsic,abstract logic gap,neg,augmented,taglish,sobrang vague yung conditional statements tapos di consistent yung explanation,,2359
02516,intrinsic,abstract logic gap,neg,augmented,taglish,"disconnected Theory at coding, di ko ma-link yung dalawa",,2360
02517,intrinsic,abstract logic gap,neg,augmented,taglish,sobrang vague ng data structures di ko magets yung hierarchy,,2361
02518,intrinsic,abstract logic gap,neg,augmented,taglish,sobrang hirap ng Looping logic parang di naexplain ng maayos,,2362
02519,intrinsic,abstract logic gap,neg,augmented,taglish,ang vague Nested loops parang kulang sa simpleng example,,2363
02520,intrinsic,abstract logic gap,neg,augmented,taglish,"nagstruggle akong intindihin yung nested if statements, parang walang proper breakdown",,2364
02521,intrinsic,abstract logic gap,neg,augmented,taglish,"di ko ma-breakdown yung recursion, parang sabog yung explanation kaya di ko magets.",,2365
02522,intrinsic,abstract logic gap,neg,augmented,taglish,gets ko yung ibang concepts pero hirap akong makita kung pano sila nagcoconnect,,2366
02523,intrinsic,abstract logic gap,neg,augmented,taglish,parang may nawawalang part sa explanation kaya nacoconfuse ako sa flow ng topic,,2367
02524,intrinsic,abstract logic gap,neg,augmented,taglish,naiintindihan ko yung examples pero hindi ko maconnect sa ibang lessons,,2368
02525,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mavisualize kung pano gumagana nang sabay yung mga concepts,,2369
02526,intrinsic,abstract logic gap,neg,augmented,taglish,"kapag pinagsama na yung topics, don na ako nacoconfuse",,2370
02527,intrinsic,abstract logic gap,neg,augmented,taglish,may mga idea na gets ko pero di ko makita yung relation nila sa isa't isa,,2371
02528,intrinsic,abstract logic gap,neg,augmented,taglish,"parang may mga parts na nirush o nilaktawan, kaya nawawala at naguguluhan talaga ako sa discussion",,2372
02529,intrinsic,abstract logic gap,neg,augmented,taglish,Nahihirapan akong ifollow yung logic kasi hindi clear yung connection ng topics,,2373
02530,intrinsic,abstract logic gap,neg,augmented,taglish,gets ko naman yung basics pero di ko alam pano sila nagfifit together,,2374
02531,intrinsic,abstract logic gap,neg,augmented,taglish,minsan parang separate lang yung concepts kaya nacoconfuse ako,,2375
02532,intrinsic,abstract logic gap,neg,augmented,taglish,hirap iconnect ng mga ideas kapag mas complicated na yung topic,,2376
02533,intrinsic,abstract logic gap,neg,augmented,taglish,May times na nagegets ko yung lesson pero di ko makita yung bigger picture,,2377
02534,intrinsic,abstract logic gap,neg,augmented,taglish,parang di ko mahanap kung san nagsstart at nagtatapos yung flow ng concepts,,2378
02535,intrinsic,abstract logic gap,neg,augmented,taglish,di clear para sakin kung bakit related yung ibang topics,,2379
02536,intrinsic,abstract logic gap,neg,augmented,taglish,medyo nawawala ako kapag nagcoconnect na ng iba't ibang concepts,,2380
02537,intrinsic,abstract logic gap,neg,augmented,taglish,may mga parts na gets ko pero di ko alam kung paano sila nagcoconnect,,2381
02538,intrinsic,abstract logic gap,neg,augmented,taglish,parang may missing link kaya di buo yung understanding ko sa topic,,2382
02539,intrinsic,abstract logic gap,neg,augmented,taglish,nagsstruggle ako kung paano connected yung mga lesson,,2383
02540,intrinsic,abstract logic gap,neg,augmented,taglish,"kapag mas marami nang concepts, mas nacoconfuse ako sa relationship nila",,2384
02541,intrinsic,abstract logic gap,neg,augmented,taglish,di ko makita kung pano naa-affect ng isang concept yung isa pa,,2385
02542,intrinsic,abstract logic gap,neg,augmented,taglish,gets ko yung definitions pero di ko maapply dahil di ko makita yung connection nila,,2386
02543,intrinsic,abstract logic gap,neg,augmented,taglish,nacoconfuse ako kasi parang di nagtutugma yung ibang ideas,,2387
02544,intrinsic,abstract logic gap,neg,augmented,taglish,minsan parang may gap sa explanation kaya di ko mabuo yung logic,,2388
02545,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mafigure out kung pano nagcoconnect yung mga topics,,2389
02546,intrinsic,abstract logic gap,neg,augmented,taglish,may mga concept na nagegets ko pero di ko malink sa iba,,2390
02547,intrinsic,abstract logic gap,neg,augmented,taglish,arang putol-putol yung flow kaya nagsstruggle akong mag-follow,,2391
02548,intrinsic,abstract logic gap,neg,augmented,taglish,hirap akong makita kung pano nacoconnect yung bagong topic sa mga nauna,,2392
02549,intrinsic,abstract logic gap,neg,augmented,taglish,Medyo magulo ivisualize para sakin yung relationship ng mga concepts,,2393
02550,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mavisualize kung pano sila nagwowork bilang isang buo,,2394
02551,intrinsic,abstract logic gap,neg,augmented,taglish,Nawawala ako kapag pinapagcombine na yung iba't ibang ideas,,2395
02552,intrinsic,abstract logic gap,neg,augmented,taglish,gets ko yung examples pero nacoconfuse ako kapag ibang situation na,,2396
02553,intrinsic,abstract logic gap,neg,augmented,taglish,di clear sakin kung pano nagkakaroon ng connection yung mga concepts,,2397
02554,intrinsic,abstract logic gap,neg,augmented,taglish,minsan feel ko may kulang sa pag-explain kaya di ko mabuo yung understanding ko sa topic,,2398
02555,intrinsic,abstract logic gap,neg,augmented,taglish,nagsstruggle akong iconnect yung bagong lesson sa dati naming topics,,2399
02556,intrinsic,abstract logic gap,neg,augmented,taglish,parang di consistent yung flow kaya nacoconfuse ako,,2400
02557,intrinsic,abstract logic gap,neg,augmented,taglish,di ko makita yung logic sa likod ng pagcoconnect ng mga topics,,2401
02558,intrinsic,abstract logic gap,neg,augmented,taglish,gets ko naman bawat part pero di ko mabuo bilang isang concept,,2402
02559,intrinsic,abstract logic gap,neg,augmented,taglish,nacoconfuse ako kapag kailangan nang pagcombine yung iba't ibang ideas,,2403
02560,intrinsic,abstract logic gap,neg,augmented,taglish,parang may mga concept na di clear kung bakit kasama sa discussion,,2404
02561,intrinsic,abstract logic gap,neg,augmented,taglish,di ko maconnect yung explanation sa kabuuang topic,,2405
02562,intrinsic,abstract logic gap,neg,augmented,taglish,may mga time na gets ko yung details pero di ko makita yung overall idea,,2406
02563,intrinsic,abstract logic gap,neg,augmented,taglish,Hhrap akong ifollow yung relationship ng bawat concept,,2407
02564,intrinsic,abstract logic gap,neg,augmented,taglish,minsan parang magkakahiwalay lang yung lessons kaya nacoconfuse ako,,2408
02565,intrinsic,abstract logic gap,neg,augmented,taglish,di ko alam kung paano naglilink yung ibang topics sa isa't isa,,2409
02566,intrinsic,abstract logic gap,neg,augmented,taglish,nagsstruggle akong bumuo ng malinaw na picture ng buong concept,,2410
02567,intrinsic,abstract logic gap,neg,augmented,taglish,kulang yung pag-explain kaya di ko makita yung tamang flow,,2411
02568,intrinsic,abstract logic gap,neg,augmented,taglish,di ko agad magets kung pano nagcoconnect yung mga ideas,,2412
02569,intrinsic,abstract logic gap,neg,augmented,taglish,"kapag mas malalim na yung topic, mas nagsstruggle akong makita yung connection nila",,2413
02570,intrinsic,abstract logic gap,neg,augmented,taglish,medyo nacoconfuse ako sa whole structure ng concepts,,2414
02571,intrinsic,abstract logic gap,neg,augmented,taglish,nagegets ko yung mga parts pero hirap akong ipagcombine para maging buo yung idea,,2415
02572,intrinsic,abstract logic gap,neg,augmented,taglish,nacoconfuse ako kapag kailangan ko nang pagdugtungin yung mga concepts na tinuro,,2416
02573,intrinsic,abstract logic gap,neg,augmented,taglish,Kahit nagegets ko yung topic di ko makita kung pano yun connected sa iba,,2417
02574,intrinsic,abstract logic gap,neg,augmented,taglish,nagstruggle akong makita yung kabuuang flow ng lesson,,2418
02575,intrinsic,abstract logic gap,neg,augmented,taglish,di clear yung pag-explain kung pano nagtutulungan yung iba't ibang concepts,,2419
02576,intrinsic,abstract logic gap,neg,augmented,taglish,naliligaw ako sa discusison pag relation ng topics na ineexplain,,2420
02577,intrinsic,abstract logic gap,neg,augmented,taglish,hirap naman po intindihin ng overal idea kasi putol putol pag nageexplain,,2421
02578,intrinsic,abstract logic gap,neg,augmented,taglish,nagegets ko na halos lahat ng concepts kasi di yung kung kelan o pano sila icocombine,,2422
02579,intrinsic,abstract logic gap,neg,augmented,taglish,di ko maconceptualize kung pano nagrerelate mga topics,,2423
02580,intrinsic,abstract logic gap,neg,augmented,taglish,lalo akong nalilito sa flow pag maraming concepts,,2424
02581,intrinsic,abstract logic gap,neg,augmented,taglish,pahirapan pang iconceive yung importance ng connection ng mga lesson,,2425
02582,intrinsic,abstract logic gap,neg,augmented,taglish,minsan talaga (like kanina) di ko na alam kung san nagstart yung logic ng discussion,,2426
02583,intrinsic,abstract logic gap,neg,augmented,taglish,gulo sakin ng pagaassociate ng mga ideas,,2427
02584,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mafigure out connection ng bagong topic sa previous lessons,,2428
02585,intrinsic,abstract logic gap,neg,augmented,taglish,medyo naliligaw ako pag pinagiintegrate ng mga concepts,,2429
02586,intrinsic,abstract logic gap,neg,augmented,taglish,goods sana pageexplain ni maam kaso di ko mavisualize overall picture,,2430
02587,intrinsic,abstract logic gap,neg,augmented,taglish,di ko magets yung sinasabi ni sir na connection ng topics,,2431
02588,intrinsic,abstract logic gap,neg,augmented,taglish,i think may di pa naeexplain si sir kaya di rin mabuo undestanding ko haha,,2432
02589,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mavisualize kung pano nagrerelate ibat ibang topics together,,2433
02590,intrinsic,abstract logic gap,neg,augmented,taglish,yung ibang ideas simple lang naman pag individual pero nacocomplicate pag iaanalyze na as one,,2434
02591,intrinsic,abstract logic gap,neg,augmented,taglish,pag pinagcocombine na concepts tsaka ako nagsisimulang mawala,,2435
02592,intrinsic,abstract logic gap,neg,augmented,taglish,di ko maorganize sa isip ko yung order ng ideas,,2436
02593,intrinsic,abstract logic gap,neg,augmented,taglish,di ko marelate nang malinaw yung mga topic,,2437
02594,intrinsic,abstract logic gap,neg,augmented,taglish,"tagal kong nagreread para makita connection, negats pa rin",,2438
02595,intrinsic,abstract logic gap,neg,augmented,taglish,"hirap sundan, parang may kulang sa pageexplain ng flow",,2439
02596,intrinsic,abstract logic gap,neg,augmented,taglish,may malinaw na parts pero di ko alam pano sila nagiinteract,,2440
02597,intrinsic,abstract logic gap,neg,augmented,taglish,nalilito ako pag need na ipagcombine yung topics,,2441
02598,intrinsic,abstract logic gap,neg,augmented,taglish,hirap naman ivisualize ng concepts lalo kung pano sila nabubuo,,2442
02599,intrinsic,abstract logic gap,neg,augmented,taglish,medyo magulo sa'kin yung relation ng ideas,,2443
02600,intrinsic,abstract logic gap,neg,augmented,taglish,di ko mavisualize kung pano nila iniintegrate yung mga concepts,,2444
02601,intrinsic,abstract logic gap,neg,augmented,taglish,di ko na naiintindihan pag ineexpand yung discussion,,2445
02602,intrinsic,abstract logic gap,neg,augmented,taglish,"minsan, di ko na po makita direction ng explanation",,2446
02603,intrinsic,abstract logic gap,neg,augmented,taglish,"hirap intindihin ng lesson overall, labo pa rin kasi sakin kung saang part sila nagcoconnect",,2447
